requisition_id,job_title,department,location,seniority_level,requisition_template_id,target_hires,candidate_id,source_name,applied_at,reviewed_at,interviewed_at,offer_extended_at,offer_accepted,hire_date,skills,sla_met,reviewed,interviewed,offer_extended,hired,skills_parsed
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21986,GitHub,2025-03-03 02:12:34,2025-03-03 19:12:34,,,False,,"['Firewalls', 'IT Support']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21987,GitHub,2024-08-20 04:05:52,2024-08-22 22:05:52,,,False,,"['AWS', 'Firewalls', 'IT Support', 'Cloud Security']",False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21988,GitHub,2024-12-03 02:03:07,,,,False,,['IT Support'],False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21989,GitHub,2025-02-27 06:24:29,2025-03-03 06:24:29,,,False,,"['NIST Cybersecurity Framework', 'IT Support', 'Cloud Security', 'Risk Assessment', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21990,GitHub,2024-09-14 11:02:06,2024-09-17 02:02:06,2024-09-24 02:02:06,,False,,[],False,True,True,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21991,GitHub,2025-03-14 02:20:36,2025-03-14 19:20:36,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21992,GitHub,2024-04-12 03:15:28,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21993,CyberSec Jobs,2024-06-17 22:12:42,,,,False,,[],False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21994,CyberSec Jobs,2024-10-12 12:22:36,,,,False,,"['IT Support', 'Cloud Security']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21995,CyberSec Jobs,2025-01-21 07:48:15,2025-01-22 15:48:15,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'IT Support']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21996,CyberSec Jobs,2024-03-01 14:01:31,2024-03-04 10:01:31,,,False,,"['AWS', 'Firewalls', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21997,Internal,2023-12-17 07:43:10,2023-12-18 17:43:10,,,False,,"['AWS', 'IT Support', 'Cloud Security', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21998,Internal,2024-04-10 01:33:39,2024-04-13 04:33:39,,,False,,[],False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C21999,Internal,2023-11-18 07:44:18,,,,False,,"['IT Support', 'Risk Assessment']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22000,Internal,2024-02-20 16:28:30,,,,False,,['Risk Assessment'],False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22001,Internal,2024-03-02 01:19:13,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22002,Internal,2024-09-20 16:54:46,,,,False,,"['IT Support', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22003,Internal,2025-03-09 02:05:39,2025-03-10 22:05:39,,,False,,['Firewalls'],True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22004,Internal,2024-10-18 02:06:37,2024-10-20 01:06:37,,,False,,"['IT Support', 'Cloud Security', 'Risk Assessment']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22005,Referral,2024-11-03 18:50:30,2024-11-06 14:50:30,2024-11-14 14:50:30,2024-11-15 14:50:30,True,2024-11-24 14:50:30,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Microsoft PowerShell']",False,True,True,True,True,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22006,Referral,2024-10-23 03:44:30,2024-10-24 21:44:30,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Risk Assessment']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22007,Referral,2023-12-26 09:32:16,2023-12-26 20:32:16,,,False,,"['IT Support', 'Risk Assessment']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22008,Referral,2024-10-04 13:53:31,2024-10-07 21:53:31,,,False,,['Incident Management'],False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22009,Referral,2023-10-19 11:15:48,2023-10-21 12:15:48,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Incident Management']",False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22010,Referral,2024-01-04 08:50:35,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Incident Management']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22011,Referral,2024-06-03 22:25:05,2024-06-07 18:25:05,,,False,,"['AWS', 'IT Support']",False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22012,Referral,2023-12-11 13:33:18,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22013,Indeed,2023-11-12 20:32:40,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22014,Indeed,2023-11-27 09:14:41,2023-12-01 06:14:41,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Incident Management', 'Risk Assessment']",False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22015,Indeed,2024-09-16 18:39:18,,,,False,,"['IT Support', 'Incident Management', 'Risk Assessment']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22016,Indeed,2023-12-07 00:14:48,2023-12-10 16:14:48,,,False,,['Incident Management'],False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22017,Indeed,2024-06-19 14:57:51,2024-06-19 18:57:51,,,False,,"['Firewalls', 'Cloud Security', 'Incident Management']",True,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22018,Indeed,2024-06-06 12:26:41,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Incident Management']",False,False,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22019,Indeed,2024-07-15 21:17:22,2024-07-17 22:17:22,,,False,,"['AWS', 'Firewalls', 'Cloud Security', 'Risk Assessment']",False,True,False,False,False,
REQ00447,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00447_C22020,Indeed,2024-11-16 07:53:30,2024-11-18 07:53:30,,,False,,"['NIST Cybersecurity Framework', 'Cloud Security', 'Risk Assessment', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22021,LinkedIn,2024-10-04 11:36:34,,,,False,,"['IT Support', 'Cloud Security', 'Incident Management', 'Risk Assessment', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22022,LinkedIn,2024-05-19 14:51:56,2024-05-20 12:51:56,,,False,,"['AWS', 'Firewalls', 'IT Support', 'Incident Management', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22023,LinkedIn,2024-06-06 02:40:10,2024-06-06 06:40:10,2024-06-13 06:40:10,2024-06-16 06:40:10,True,,['AWS'],True,True,True,True,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22024,LinkedIn,2024-07-24 03:17:12,2024-07-28 03:17:12,,,False,,"['AWS', 'Incident Management', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22025,LinkedIn,2024-11-20 05:53:12,2024-11-22 00:53:12,,,False,,"['IT Support', 'Incident Management', 'Risk Assessment']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22026,LinkedIn,2023-11-02 03:03:54,2023-11-04 18:03:54,2023-11-13 18:03:54,,False,,"['AWS', 'Firewalls', 'Cloud Security', 'Incident Management']",False,True,True,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22027,LinkedIn,2025-03-04 00:12:05,,,,False,,"['Firewalls', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22028,LinkedIn,2024-04-13 00:06:49,2024-04-16 02:06:49,,,False,,"['AWS', 'Incident Management']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22029,LinkedIn,2024-03-25 20:10:51,2024-03-27 20:10:51,,,False,,"['AWS', 'NIST Cybersecurity Framework']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22030,LinkedIn,2024-12-22 16:12:45,2024-12-26 10:12:45,2025-01-06 10:12:45,,False,,['Incident Management'],False,True,True,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22031,LinkedIn,2025-02-19 01:15:11,,,,False,,['AWS'],False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22032,Dice,2024-01-15 09:13:17,2024-01-17 20:13:17,,,False,,['Firewalls'],False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22033,Dice,2024-08-30 14:15:31,2024-08-31 14:15:31,,,False,,"['NIST Cybersecurity Framework', 'IT Support', 'Cloud Security']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22034,Dice,2025-03-14 18:20:46,2025-03-17 20:20:46,,,False,,"['AWS', 'Firewalls']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22035,Dice,2025-03-04 15:17:31,2025-03-07 21:17:31,2025-03-13 21:17:31,2025-03-17 21:17:31,True,,"['AWS', 'IT Support']",False,True,True,True,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22036,Dice,2025-02-26 06:35:31,2025-02-27 05:35:31,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'IT Support', 'Risk Assessment', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22037,Dice,2024-02-09 18:02:47,2024-02-12 22:02:47,,,False,,"['AWS', 'Firewalls']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22038,Dice,2024-06-04 22:22:04,2024-06-07 10:22:04,2024-06-11 10:22:04,2024-06-17 10:22:04,False,,[],False,True,True,True,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22039,Dice,2024-08-03 20:51:56,2024-08-06 05:51:56,2024-08-13 05:51:56,,False,,"['AWS', 'Firewalls', 'Cloud Security', 'Risk Assessment']",False,True,True,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22040,Dice,2024-10-23 10:12:49,,,,False,,[],False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22041,Dice,2024-12-31 00:53:53,2024-12-31 17:53:53,2025-01-08 17:53:53,,False,,"['Firewalls', 'IT Support', 'Incident Management', 'Microsoft PowerShell']",True,True,True,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22042,Dice,2024-02-02 00:18:17,2024-02-03 07:18:17,,,False,,"['NIST Cybersecurity Framework', 'Risk Assessment']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22043,GitHub,2024-12-21 07:37:22,2024-12-21 13:37:22,2024-12-31 13:37:22,2025-01-05 13:37:22,True,2025-01-14 13:37:22,"['NIST Cybersecurity Framework', 'Microsoft PowerShell']",True,True,True,True,True,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22044,GitHub,2024-11-24 08:16:52,2024-11-27 10:16:52,,,False,,"['Risk Assessment', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22045,GitHub,2023-12-12 01:29:01,2023-12-14 20:29:01,,,False,,['Firewalls'],False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22046,GitHub,2024-05-09 09:58:34,2024-05-12 19:58:34,,,False,,"['Cloud Security', 'Incident Management']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22047,GitHub,2024-07-01 00:47:15,2024-07-04 16:47:15,,,False,,"['IT Support', 'Cloud Security', 'Incident Management', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22048,GitHub,2023-12-17 14:08:24,2023-12-18 06:08:24,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'Risk Assessment']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22049,GitHub,2024-10-02 10:28:16,2024-10-04 09:28:16,,,False,,"['AWS', 'Cloud Security', 'Risk Assessment']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22050,GitHub,2024-02-26 23:41:18,2024-02-29 19:41:18,,,False,,"['AWS', 'NIST Cybersecurity Framework']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22051,GitHub,2024-01-28 07:42:03,2024-01-28 11:42:03,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Cloud Security', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22052,GitHub,2024-01-22 12:45:43,2024-01-25 02:45:43,,,False,,[],False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22053,CyberSec Jobs,2024-01-17 08:09:06,2024-01-18 10:09:06,,,False,,"['NIST Cybersecurity Framework', 'Cloud Security']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22054,CyberSec Jobs,2024-09-10 18:32:03,,,,False,,"['IT Support', 'Cloud Security']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22055,CyberSec Jobs,2024-01-01 20:21:34,2024-01-05 13:21:34,2024-01-11 13:21:34,,False,,"['NIST Cybersecurity Framework', 'IT Support']",False,True,True,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22056,CyberSec Jobs,2023-10-26 02:26:16,,,,False,,"['AWS', 'Cloud Security']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22057,Internal,2025-02-24 13:49:43,2025-02-26 16:49:43,,,False,,"['Incident Management', 'Risk Assessment', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22058,Internal,2024-12-24 01:24:27,2024-12-26 22:24:27,,,False,,"['Cloud Security', 'Risk Assessment']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22059,Internal,2025-02-12 14:33:35,,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Assessment']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22060,Internal,2024-05-19 03:40:44,2024-05-22 02:40:44,,,False,,['NIST Cybersecurity Framework'],False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22061,Internal,2025-02-04 13:06:38,2025-02-04 17:06:38,,,False,,['Microsoft PowerShell'],True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22062,Internal,2023-12-29 04:54:11,2023-12-31 08:54:11,,,False,,"['Incident Management', 'Risk Assessment']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22063,Internal,2024-06-28 09:33:44,,,,False,,"['Firewalls', 'Incident Management']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22064,Internal,2025-02-03 07:31:47,2025-02-06 07:31:47,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22065,Referral,2024-08-04 22:17:32,2024-08-06 12:17:32,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Assessment']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22066,Referral,2024-02-28 04:37:09,,,,False,,['AWS'],False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22067,Referral,2024-03-03 00:00:26,,,,False,,['IT Support'],False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22068,Referral,2024-03-22 19:10:01,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22069,Referral,2024-11-14 03:44:01,2024-11-15 22:44:01,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'Incident Management']",True,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22070,Referral,2024-11-17 07:41:46,,,,False,,"['AWS', 'Firewalls']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22071,Referral,2023-10-18 18:18:40,2023-10-20 05:18:40,2023-11-03 05:18:40,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'IT Support', 'Risk Assessment']",True,True,True,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22072,Referral,2024-06-23 00:56:50,2024-06-26 04:56:50,,,False,,"['AWS', 'Firewalls']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22073,Indeed,2023-10-16 17:47:12,,,,False,,"['Cloud Security', 'Risk Assessment']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22074,Indeed,2024-03-25 23:30:26,,,,False,,"['Cloud Security', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22075,Indeed,2024-06-04 08:56:54,,,,False,,"['AWS', 'Firewalls']",False,False,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22076,Indeed,2024-12-21 05:29:12,2024-12-21 08:29:12,2024-12-25 08:29:12,,False,,"['NIST Cybersecurity Framework', 'IT Support', 'Cloud Security', 'Incident Management']",True,True,True,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22077,Indeed,2024-10-14 07:30:50,2024-10-17 05:30:50,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22078,Indeed,2024-05-27 20:40:23,2024-05-31 10:40:23,2024-06-14 10:40:23,2024-06-17 10:40:23,True,,"['NIST Cybersecurity Framework', 'IT Support']",False,True,True,True,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22079,Indeed,2024-08-29 17:56:26,2024-09-01 07:56:26,,,False,,"['Cloud Security', 'Risk Assessment', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00448,UX Designer,Design,Austin,Mid-level,TMPL-UX-MID-001,1,REQ00448_C22080,Indeed,2025-01-02 19:49:38,,,,False,,"['Firewalls', 'Incident Management']",False,False,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22081,LinkedIn,2023-11-11 23:54:12,2023-11-12 02:54:12,2023-11-15 02:54:12,2023-11-19 02:54:12,True,2023-11-25 02:54:12,"['AWS', 'IT Support']",True,True,True,True,True,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22082,LinkedIn,2024-07-05 18:47:05,2024-07-08 21:47:05,,,False,,['IT Support'],False,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22083,LinkedIn,2024-06-24 18:04:49,2024-06-25 12:04:49,,,False,,['NIST Cybersecurity Framework'],True,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22084,LinkedIn,2024-11-30 13:37:47,2024-11-30 19:37:47,,,False,,"['AWS', 'IT Support', 'Cloud Security']",True,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22085,LinkedIn,2024-05-13 08:48:36,2024-05-15 20:48:36,,,False,,"['AWS', 'IT Support']",False,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22086,LinkedIn,2024-02-05 19:39:31,2024-02-07 18:39:31,,,False,,"['AWS', 'Cloud Security', 'Risk Assessment', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22087,LinkedIn,2024-11-20 22:12:46,2024-11-22 04:12:46,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'IT Support']",True,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22088,LinkedIn,2024-10-03 23:58:27,2024-10-04 17:58:27,,,False,,"['AWS', 'IT Support', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22089,LinkedIn,2024-09-25 15:46:35,2024-09-25 23:46:35,,,False,,"['Firewalls', 'IT Support']",True,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22090,LinkedIn,2024-06-27 08:48:10,,,,False,,"['Firewalls', 'Incident Management']",False,False,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22091,LinkedIn,2024-12-09 01:45:14,2024-12-10 01:45:14,,,False,,"['Cloud Security', 'Incident Management']",True,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22092,Dice,2023-12-04 01:16:26,,,,False,,"['NIST Cybersecurity Framework', 'Cloud Security']",False,False,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22093,Dice,2023-10-21 21:42:09,,,,False,,"['NIST Cybersecurity Framework', 'Cloud Security']",False,False,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22094,Dice,2025-01-19 15:20:13,,,,False,,"['IT Support', 'Cloud Security']",False,False,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22095,Dice,2024-06-14 22:20:24,2024-06-15 01:20:24,2024-06-21 01:20:24,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",True,True,True,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22096,Dice,2023-11-19 01:46:32,2023-11-22 03:46:32,2023-11-29 03:46:32,,False,,"['NIST Cybersecurity Framework', 'Cloud Security', 'Incident Management']",False,True,True,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22097,Dice,2024-04-03 21:26:53,2024-04-05 01:26:53,2024-04-11 01:26:53,2024-04-18 01:26:53,True,,['IT Support'],True,True,True,True,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22098,Dice,2025-03-12 02:38:07,2025-03-15 21:38:07,2025-03-21 21:38:07,,False,,['Firewalls'],False,True,True,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22099,Dice,2024-06-14 11:25:21,2024-06-17 15:25:21,,,False,,"['Incident Management', 'Risk Assessment']",False,True,False,False,False,
REQ00449,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00449_C22100,Dice,2025-03-11 09:33:04,2025-03-13 05:33:04,,,False,,"['IT Support', 'Cloud Security']",True,True,False,False,False,
